date,open,high,low,close
20141107,62,62.25,61.5,62
20141106,61.75,61.75,61.25,61.75
20141105,62,62.75,61.75,61.75
20141104,61.5,62.25,61,61.75
20141103,61,61.75,60.75,60.75
20141031,59.5,60.75,59.5,60.75
20141030,60,60.25,59.5,59.5
20141029,60,60.25,59.75,60
20141028,60,60,59.5,60
20141027,59.75,60,59.5,59.75
20141024,59.75,60,59.5,59.75
20141022,60,60,59.5,59.75
20141021,59.5,60,59.25,60
20141020,60.75,60.75,59.75,59.75
20141017,59.25,60.25,59,60.25
20141016,59.5,60.25,59.25,59.5
20141015,60.25,60.5,59.5,60
20141014,60.75,60.75,59.75,60
20141013,60.5,60.75,59.5,60
20141010,61,61,60.25,60.5
20141009,60,61.5,59.25,61.25
20141008,58.75,59.75,58.5,59.25
20141007,59.25,59.75,58.75,58.75
20141006,60.25,60.5,59.25,59.25
20141003,60,60.25,59.5,59.5
20141002,59.75,60.25,59.25,60
20141001,59.25,60.25,59.25,60.25
20140930,59.25,59.5,58.75,59.25
20140929,60.25,60.75,59,60
20140926,60,61,59.5,60.25
20140925,58.25,60.5,58.25,59.75
20140924,58.75,58.75,58,58.5
20140923,58.5,58.5,57.75,58.5
20140922,57.75,59,57.5,58.5
20140919,58,58.25,57.5,57.75
20140918,57.75,58,57.5,57.75
20140917,57.5,58.25,57.5,57.75
20140916,58,58.75,58,58
20140915,58,58.5,57.75,58.25
20140912,58.25,58.75,57.5,58.75
20140911,58.5,58.75,58,58.25
20140910,59,59.5,58.75,58.75
20140909,59.75,59.75,59.25,59.5
20140908,60,60,59.5,60
20140905,59,60,58.75,60
20140904,60,60,58.75,59.25
20140903,59.5,60,59.5,60
20140902,59.75,59.75,59.25,59.75
20140901,58.5,59.5,58.5,59.5
20140829,58.5,59,57.75,58.25
20140828,59.75,60,59.25,60
20140827,59.25,60,59.25,59.5
20140826,59.25,59.5,58.75,59
20140825,58,59.25,57.75,59.25
20140822,57.5,58,57.25,58
20140821,56.25,57.5,56.25,57.25
20140820,56.5,56.75,56,56.25
20140819,57.5,57.5,56.5,56.5
20140818,57.5,57.5,56.25,57
20140815,57,58,57,57.75
20140814,56.75,57,56.25,57
20140813,55,56.75,54.75,56.5
20140808,54,55,54,55
20140807,53.75,54.25,53.75,54
20140806,54,54.25,53.75,53.75
20140805,54.75,54.75,54,54
20140804,53.75,54.5,53.75,54.5
20140801,53.75,54,53.75,54
20140731,53.75,54.25,53.75,54.25
20140730,54,54.25,53.5,54
20140729,54,54.5,53.75,54
20140728,54.5,54.5,53.75,54
20140725,54,54.75,53.75,54.75
20140724,54,54.25,53.75,54
20140723,54,54.25,53.75,54
20140722,54,54,53.75,54
20140721,54.5,54.5,53.75,54
20140718,54,54.5,53.75,54.5
20140717,53.75,54,53.75,53.75
20140716,54,54.25,53.75,54
20140715,54,54,53.75,54
20140714,53.75,54,53.75,54
20140710,53.75,54,53.5,53.75
20140709,54.75,54.75,53.75,53.75
20140708,54,54.75,54,54.5
20140707,54.25,54.5,54,54.25
20140704,54,54.5,54,54.5
20140703,54.25,54.25,53.75,54
20140702,54.25,54.75,54.25,54.25
20140630,54.75,54.75,54.25,54.25
20140627,55,55,54.25,55
20140626,54.75,55,54.25,54.5
20140625,54.25,54.75,54,54.5
20140624,53.25,54.25,53.25,54
20140623,52.75,53.5,52.5,53
20140620,53,53,52.25,52.75
20140619,53.75,54,52.5,53
20140618,54.25,54.25,53.25,53.75
20140617,54.25,54.25,54,54
20140616,54,54.5,54,54.25
20140613,54,54.25,53.75,54
20140612,54,54.25,53.75,54
20140611,54.5,54.5,54,54
20140610,53.75,54.75,53.75,54.25
20140609,55,55,53.75,54
20140606,54,54.75,53.75,54.75
20140605,53.5,53.75,53,53.5
20140604,53.75,53.75,52.75,53.25
20140603,53.25,55,53,53.5
20140602,53,53.25,52.75,53.25
20140530,52.75,53,52.75,53
20140529,52.75,53,52.75,53
20140528,52.5,53.25,52.5,53
20140527,52.5,52.5,52.25,52.5
20140526,52.25,52.75,52.25,52.5
20140523,52.25,52.75,51.75,52.75
20140522,53,53.25,52.75,52.75
20140521,52.75,53,52.5,53
20140520,52,52.5,52,52.5
20140519,52.5,52.5,52,52.25
20140516,52.25,52.5,51.75,52.5
20140515,52,52.5,52,52.25
20140514,52.25,52.75,52,52
20140512,51.75,52.5,51.75,52.25
20140509,52.25,52.75,51.5,51.75
20140508,53,53,52.25,52.5
20140507,52.75,53.5,52.5,53.5
20140506,53.25,53.5,53,53
20140502,53,53.5,53,53
