date,open,high,low,close
20141107,7.4,7.65,7.4,7.6
20141106,7.3,7.4,7.3,7.3
20141105,7.35,7.4,7.25,7.25
20141104,7.25,7.4,7.2,7.4
20141103,7.4,7.4,7.25,7.25
20141031,7.45,7.45,7.35,7.45
20141030,7.2,7.45,7.2,7.4
20141029,7.2,7.3,7.15,7.2
20141028,7.25,7.3,7,7.15
20141027,7,7.3,6.95,7.25
20141024,6.9,6.95,6.85,6.95
20141022,6.6,6.9,6.6,6.9
20141021,6.5,6.6,6.45,6.6
20141020,6.5,6.65,6.45,6.5
20141017,6.45,6.55,6.25,6.55
20141016,6.4,6.45,6.35,6.45
20141015,6.4,6.5,6.35,6.45
20141014,6.4,6.5,6.35,6.35
20141013,6.4,6.45,6.35,6.4
20141010,6.5,6.55,6.45,6.5
20141009,6.5,6.65,6.45,6.6
20141008,6.5,6.55,6.4,6.45
20141007,6.45,6.6,6.3,6.6
20141006,6.6,6.65,6.4,6.45
20141003,6.35,6.75,6.15,6.75
20141002,6.65,6.65,6.3,6.3
20141001,6.65,6.7,6.6,6.7
20140930,6.6,6.7,6.5,6.7
20140929,6.85,6.9,6.65,6.65
20140926,-,-,-,-
20140925,7.1,7.25,7.05,7.15
20140924,7.15,7.15,7.05,7.1
20140923,7.15,7.2,7.05,7.2
20140922,7.15,7.25,7.15,7.2
20140919,7.1,7.2,6.95,7.2
20140918,7.05,7.15,6.85,7.15
20140917,7.1,7.15,6.9,7.1
20140916,7.35,7.45,7.05,7.05
20140915,7.15,7.3,7.15,7.3
20140912,6.95,7.25,6.9,7.15
20140911,7,7.05,6.7,6.85
20140910,7.25,7.25,7,7
20140909,6.7,7.6,6.65,7.25
20140908,6.75,6.8,6.65,6.7
20140905,6.45,6.75,6.4,6.7
20140904,6.35,6.4,6.3,6.4
20140903,6.3,6.4,6.3,6.35
20140902,6.25,6.35,6.2,6.35
20140901,6.3,6.35,6.2,6.25
20140829,6.4,6.5,6.35,6.4
20140828,6.5,6.55,6.3,6.5
20140827,6.6,6.6,6.5,6.6
20140826,6.6,6.65,6.55,6.55
20140825,6.7,6.7,6.5,6.65
20140822,6.7,6.75,6.6,6.75
20140821,6.65,6.7,6.55,6.7
20140820,6.4,6.65,6.35,6.65
20140819,6.3,6.45,6.3,6.4
20140818,6.5,6.55,6.2,6.4
20140815,6.5,6.55,6.35,6.55
20140814,6.25,6.5,6.05,6.5
20140813,6.65,6.65,6.25,6.25
20140808,6.65,6.7,6.5,6.65
20140807,6.7,6.75,6.55,6.65
20140806,6.85,6.9,6.55,6.55
20140805,7.35,7.45,7.2,7.25
20140804,7.4,7.45,7,7.2
20140801,7.5,7.6,7.3,7.6
20140731,7.35,7.55,7.25,7.5
20140730,7.6,7.7,7.2,7.35
20140729,7.85,7.95,7.55,7.6
20140728,8,8,7.85,7.9
20140725,8,8.05,7.85,8.05
20140724,8.05,8.05,7.95,7.95
20140723,8.05,8.05,7.95,8
20140722,8.15,8.15,7.9,8.05
20140721,8.15,8.2,8.05,8.1
20140718,8.05,8.25,8.05,8.1
20140717,8.15,8.15,8.05,8.05
20140716,8.05,8.15,8.05,8.15
20140715,8.1,8.15,8.05,8.05
20140714,8.1,8.2,8.05,8.1
20140710,8.1,8.15,8.05,8.1
20140709,8.15,8.15,8.05,8.1
20140708,8.1,8.25,8.05,8.1
20140707,8.15,8.15,8,8
20140704,8.3,8.35,8.05,8.15
20140703,8.2,8.35,8.15,8.35
20140702,8.3,8.3,8.15,8.15
20140630,8.35,8.4,8.25,8.3
20140627,8.45,8.45,8.35,8.35
20140626,8.5,8.55,8.4,8.4
20140625,8.25,8.55,8.2,8.5
20140624,8.3,8.35,8.2,8.2
20140623,8.3,8.4,8.25,8.35
20140620,8.2,8.3,8.1,8.25
20140619,8.05,8.2,8,8.2
20140618,8.3,8.3,8,8
20140617,8.2,8.35,8.15,8.25
20140616,8.25,8.3,8.15,8.15
20140613,8.35,8.4,8.15,8.25
20140612,8.45,8.55,8.35,8.35
20140611,8.5,8.7,8.35,8.35
20140610,8,8.4,7.9,8.35
20140609,8.2,8.3,8,8
20140606,8.25,8.3,8.2,8.2
20140605,8.35,8.4,8.2,8.25
20140604,8.3,8.35,8.2,8.35
20140603,8.2,8.35,8.15,8.3
20140602,7.95,8.1,7.9,8.1
20140530,7.95,8.05,7.85,7.9
20140529,7.9,7.95,7.85,7.95
20140528,7.85,7.95,7.8,7.9
20140527,7.8,7.95,7.75,7.75
20140526,7.9,7.9,7.75,7.75
20140523,7.75,7.95,7.75,7.9
20140522,8.05,8.1,7.95,8
20140521,8,8.05,7.95,8.05
20140520,7.95,8.05,7.9,8
20140519,8.1,8.15,8.05,8.1
20140516,8.05,8.15,8.05,8.1
20140515,8.1,8.15,7.95,8.15
20140514,7.95,8.15,7.95,8.15
20140512,7.9,8,7.8,7.95
20140509,7.9,7.95,7.75,7.9
20140508,8,8,7.7,8
20140507,8,8.1,7.95,8
20140506,8.4,8.45,8.05,8.05
20140502,8.3,8.5,8.3,8.45
20140430,8.3,8.35,8.25,8.3
20140429,8.25,8.3,8.15,8.3
20140428,8.3,8.3,8.15,8.2
20140425,8.4,8.45,8.2,8.3
20140424,8.55,8.55,8.35,8.35
20140423,8.45,8.55,8.45,8.5
20140422,8.4,8.5,8.35,8.45
20140421,8.4,8.45,8.3,8.3
20140418,8.25,8.45,8.25,8.4
20140417,8.1,8.3,8.05,8.25
20140416,8.15,8.15,8.05,8.1
20140411,8,8.15,7.95,8.15
20140410,8,8.1,7.9,8.1
20140409,7.95,8,7.8,8
20140408,8.15,8.2,7.8,7.95
20140404,8.25,8.35,8.15,8.15
20140403,8.35,8.4,8.25,8.3
20140402,8.3,8.4,8.25,8.4
20140401,7.9,8.3,7.9,8.3
20140331,7.95,8.05,7.85,7.9
20140328,7.8,7.95,7.65,7.95
20140327,7.95,7.95,7.7,7.8
20140326,8.05,8.05,7.9,7.9
20140325,8,8.1,7.9,8
20140324,8.1,8.1,7.8,7.85
20140321,8.5,8.5,8.35,8.4
20140320,8.55,8.55,8.4,8.5
20140319,8.5,8.6,8.4,8.6
20140318,8.5,8.6,8.45,8.45
20140317,8.45,8.5,8.35,8.45
20140314,8.35,8.45,8.3,8.45
20140313,8.35,8.5,8.35,8.45
20140312,8.45,8.5,8.35,8.35
20140311,8.4,8.5,8.35,8.5
20140310,7.9,8.3,7.9,8.3
20140307,7.8,7.9,7.75,7.85
20140306,7.8,7.9,7.8,7.8
20140305,7.9,7.95,7.75,7.8
20140304,7.75,7.85,7.7,7.8
20140303,7.75,7.9,7.7,7.7
20140228,7.8,7.8,7.65,7.75
20140227,7.6,7.8,7.6,7.8
20140226,7.7,7.8,7.6,7.6
20140225,7.7,7.8,7.65,7.75
20140224,7.65,7.7,7.55,7.7
20140221,7.5,7.7,7.45,7.7
20140220,7.95,8,7.65,7.7
20140219,7.9,8,7.85,7.9
20140218,7.75,7.9,7.7,7.8
20140217,7.8,7.8,7.7,7.75
20140213,7.7,7.8,7.65,7.7
20140212,7.55,7.75,7.5,7.75
20140211,7.6,7.65,7.45,7.5
20140210,7.4,7.65,7.4,7.5
20140207,7.2,7.45,7.15,7.3
20140206,7.2,7.25,7.05,7.15
20140205,7.2,7.25,7.05,7.15
20140204,7.2,7.25,7.05,7.15
20140203,7.15,7.35,7.1,7.3
20140131,6.95,7.05,6.95,7.05
20140130,6.7,6.95,6.7,6.85
20140129,6.85,6.85,6.65,6.85
20140128,7,7,6.65,6.85
20140127,7,7.05,6.95,6.95
20140124,7.15,7.2,7.05,7.15
20140123,7.25,7.3,7.1,7.1
20140122,7.2,7.25,7.05,7.25
20140121,7.25,7.35,7.15,7.3
20140120,7.25,7.35,7.15,7.2
20140117,7.5,7.55,7.15,7.3
20140116,7.15,7.45,7.15,7.4
20140115,7.1,7.25,7.05,7.1
20140114,6.9,7.25,6.85,7.2
20140113,6.4,6.95,6.4,6.95
20140110,6.3,6.55,6.15,6.55
20140109,6.55,6.7,6.35,6.35
20140108,6.4,6.55,6.35,6.5
20140107,6.15,6.55,6.1,6.55
20140106,5.95,6.35,5.7,6.35
20140103,6,6.2,5.9,6
20140102,6.7,6.75,6.2,6.2
