date,open,high,low,close
20141107,4.5,4.54,4.48,4.48
20141106,4.52,4.56,4.48,4.5
20141105,4.62,4.66,4.48,4.5
20141104,4.66,4.68,4.6,4.6
20141103,4.74,4.74,4.66,4.66
20141031,4.66,4.74,4.66,4.7
20141030,4.7,4.7,4.64,4.66
20141029,4.62,4.68,4.6,4.66
20141028,4.58,4.62,4.56,4.6
20141027,4.58,4.6,4.56,4.6
20141024,4.6,4.62,4.52,4.58
20141022,4.58,4.6,4.54,4.58
20141021,4.62,4.62,4.52,4.54
20141020,4.64,4.68,4.52,4.66
20141017,4.74,4.74,4.6,4.6
20141016,4.84,4.84,4.74,4.74
20141015,4.8,4.9,4.8,4.88
20141014,4.7,4.74,4.68,4.74
20141013,4.64,4.72,4.64,4.68
20141010,4.7,4.72,4.64,4.7
20141009,4.74,4.74,4.62,4.74
20141008,4.56,4.7,4.56,4.68
20141007,4.68,4.7,4.58,4.66
20141006,5,5.05,4.72,4.76
20141003,4.88,4.98,4.82,4.98
20141002,4.96,4.98,4.82,4.84
20141001,5,5,4.98,4.98
20140930,4.98,5.05,4.96,4.96
20140929,5.1,5.1,4.96,4.98
20140926,5,5.1,5,5.05
20140925,4.98,5.05,4.96,5.05
20140924,5,5,4.96,4.96
20140923,5,5.05,4.94,4.98
20140922,4.96,5,4.94,4.96
20140919,5,5.05,4.96,4.96
20140918,5.05,5.05,4.98,5
20140917,5.1,5.15,4.94,5
20140916,5,5.1,4.98,5
20140915,5.15,5.15,5,5
20140912,4.96,5.2,4.96,5.2
20140911,5,5.05,4.94,4.96
20140910,5,5.05,4.92,5
20140909,5.1,5.1,4.98,5
20140908,5.2,5.2,5.05,5.05
20140905,5.2,5.25,5.1,5.15
20140904,5.3,5.35,5.15,5.15
20140903,5.1,5.3,5,5.25
20140902,5.1,5.15,5,5.05
20140901,4.74,4.96,4.72,4.96
20140829,4.72,4.74,4.68,4.72
20140828,4.72,4.76,4.72,4.74
20140827,4.76,4.78,4.7,4.72
20140826,4.72,4.8,4.7,4.72
20140825,4.68,4.72,4.66,4.68
20140822,4.72,4.74,4.62,4.66
20140821,4.74,4.74,4.68,4.7
20140820,4.66,4.72,4.66,4.72
20140819,4.72,4.74,4.64,4.66
20140818,4.66,4.74,4.66,4.7
20140815,4.62,4.66,4.58,4.62
20140814,4.6,4.66,4.56,4.6
20140813,4.54,4.62,4.54,4.56
20140808,4.58,4.6,4.52,4.54
20140807,4.68,4.68,4.58,4.62
20140806,4.7,4.74,4.64,4.64
20140805,4.72,4.78,4.7,4.7
20140804,4.52,4.74,4.52,4.7
20140801,4.48,4.56,4.46,4.54
20140731,4.7,4.76,4.64,4.64
20140730,4.84,4.84,4.62,4.72
20140729,4.86,4.92,4.8,4.8
20140728,4.84,4.9,4.8,4.86
20140725,4.84,4.96,4.78,4.8
20140724,4.84,4.88,4.78,4.82
20140723,4.78,4.86,4.76,4.82
20140722,4.86,4.9,4.68,4.74
20140721,4.9,4.9,4.8,4.84
20140718,4.6,4.88,4.6,4.86
20140717,4.66,4.68,4.58,4.62
20140716,4.66,4.68,4.62,4.64
20140715,4.68,4.72,4.64,4.64
20140714,4.74,4.76,4.62,4.66
20140710,4.6,4.78,4.6,4.72
20140709,4.64,4.64,4.54,4.58
20140708,4.42,4.68,4.42,4.6
20140707,4.46,4.48,4.42,4.42
20140704,4.4,4.46,4.38,4.42
20140703,4.4,4.42,4.38,4.4
20140702,4.42,4.44,4.38,4.38
20140630,4.42,4.44,4.38,4.4
20140627,4.36,4.42,4.36,4.4
20140626,4.34,4.4,4.32,4.38
20140625,4.28,4.34,4.26,4.3
20140624,4.3,4.32,4.26,4.28
20140623,4.36,4.36,4.3,4.3
20140620,4.36,4.38,4.32,4.34
20140619,4.3,4.38,4.26,4.36
20140618,4.38,4.38,4.26,4.32
20140617,4.44,4.44,4.34,4.4
20140616,4.5,4.54,4.38,4.38
20140613,4.32,4.44,4.3,4.42
20140612,4.28,4.32,4.26,4.28
20140611,4.36,4.36,4.26,4.28
20140610,4.28,4.36,4.28,4.32
20140609,4.28,4.32,4.26,4.28
20140606,4.26,4.28,4.22,4.22
20140605,4.26,4.28,4.22,4.24
20140604,4.34,4.34,4.22,4.24
20140603,4.34,4.36,4.22,4.34
20140602,4.2,4.28,4.18,4.24
20140530,3.98,4.14,3.96,4.12
20140529,3.9,3.98,3.9,3.92
20140528,3.9,3.98,3.86,3.9
20140527,3.92,3.94,3.88,3.9
20140526,3.84,3.9,3.84,3.88
20140523,3.78,3.92,3.78,3.84
20140522,3.98,4,3.92,3.94
20140521,3.86,3.94,3.82,3.94
20140520,3.86,3.9,3.78,3.9
20140519,3.84,3.94,3.82,3.94
20140516,3.72,3.88,3.7,3.84
20140515,3.72,3.76,3.7,3.7
20140514,3.7,3.78,3.7,3.74
20140512,3.7,3.76,3.66,3.74
20140509,3.72,3.78,3.68,3.74
20140508,3.86,3.88,3.74,3.76
20140507,3.8,3.88,3.78,3.86
20140506,3.94,3.94,3.84,3.86
20140502,3.8,3.94,3.8,3.9
20140430,3.8,3.82,3.78,3.82
20140429,3.8,3.82,3.74,3.82
20140428,3.82,3.84,3.8,3.8
20140425,3.9,3.92,3.86,3.86
20140424,3.92,3.94,3.88,3.9
20140423,3.9,3.92,3.9,3.9
20140422,3.9,3.92,3.88,3.9
20140421,3.9,3.94,3.88,3.9
20140418,3.94,3.96,3.88,3.88
20140417,3.9,3.92,3.88,3.9
20140416,3.86,3.9,3.86,3.9
20140411,3.88,3.9,3.86,3.9
20140410,3.9,4,3.88,3.9
20140409,3.9,3.92,3.88,3.88
20140408,3.9,3.92,3.88,3.88
20140404,3.94,3.96,3.9,3.92
20140403,4.04,4.04,3.94,3.96
20140402,3.92,4.02,3.9,4.02
20140401,3.9,3.96,3.88,3.92
20140331,3.88,3.92,3.88,3.88
20140328,3.84,3.92,3.82,3.88
20140327,3.92,3.92,3.84,3.84
20140326,3.86,3.96,3.86,3.94
20140325,3.9,3.94,3.84,3.86
20140324,3.94,3.98,3.86,3.92
20140321,3.96,4.06,3.94,3.98
20140320,3.84,3.9,3.82,3.84
20140319,3.96,4,3.78,3.84
20140318,4.1,4.1,3.94,3.94
20140317,4.08,4.18,4.08,4.08
20140314,3.9,4.06,3.88,4.06
20140313,3.88,3.94,3.88,3.94
20140312,3.88,3.9,3.82,3.84
20140311,3.78,3.92,3.78,3.92
20140310,3.8,3.86,3.72,3.76
20140307,4.02,4.02,3.92,3.96
20140306,3.94,4.02,3.9,3.98
20140305,3.88,3.94,3.86,3.9
20140304,3.88,3.92,3.84,3.84
20140303,3.8,3.9,3.7,3.88
20140228,3.64,3.64,3.54,3.6
20140227,3.5,3.62,3.48,3.6
20140226,3.42,3.52,3.4,3.52
20140225,3.32,3.4,3.32,3.36
20140224,3.38,3.38,3.26,3.34
20140221,3.46,3.5,3.4,3.4
20140220,3.52,3.56,3.42,3.46
20140219,3.66,3.7,3.54,3.58
20140218,3.7,3.7,3.56,3.64
20140217,3.68,3.78,3.64,3.72
20140213,3.52,3.66,3.5,3.6
20140212,3.4,3.54,3.4,3.52
20140211,3.3,3.4,3.3,3.4
20140210,3.36,3.4,3.28,3.32
20140207,3.42,3.46,3.36,3.36
20140206,3.3,3.38,3.28,3.38
20140205,3.2,3.24,3.16,3.24
20140204,3.2,3.22,3.18,3.18
20140203,3.2,3.26,3.18,3.24
20140131,3.2,3.2,3.16,3.16
20140130,3.16,3.2,3.16,3.18
20140129,3.2,3.2,3.18,3.2
20140128,3.2,3.22,3.14,3.18
20140127,3.28,3.28,3.2,3.2
20140124,3.32,3.36,3.3,3.32
20140123,3.26,3.38,3.26,3.32
20140122,3.28,3.28,3.24,3.26
20140121,3.34,3.38,3.3,3.34
20140120,3.32,3.36,3.3,3.32
20140117,3.4,3.48,3.32,3.36
20140116,3.36,3.42,3.3,3.42
20140115,3.38,3.38,3.3,3.3
20140114,3.22,3.42,3.22,3.36
20140113,3.12,3.26,3.12,3.24
20140110,3.14,3.16,3.1,3.14
20140109,3.12,3.18,3.08,3.12
20140108,3.22,3.22,3.06,3.1
